Ingreso_Relativo,Historial_Pago,Score_Riesgo
5.73437888123286,4.0941165219124,27.5842756150047
0,9.92549933008184,31.4704944201674
1.18164827621656,2.31074796588071,79.6815535289052
6.96737165364151,6.71892743598728,17.6334942532658
7.0096913145912,2.72307326519369,40.5764703369084
9.86001063822871,1.36885630068807,39.0639437799338
4.38971420705636,9.84841198962335,14.8708803517093
7.46491405118024,9.65026910666513,9.48108889094385
6.22890475819,6.96650823876892,21.0155322702108
9.07566473926093,1.20635871100601,45.3790381457334
0,0,100
6.27558080084063,0.751377817358088,58.6905004410514
9.21874235023117,4.03482866212397,20.660010770293
3.20780064971736,2.45957728384508,57.1306212161718
10,9.89446640261026,3.30481813762497
3.59491151219755,3.42081748715907,51.4921523613562
5.22732829381994,6.67557738521027,16.5711927313616
6.11720746234352,3.46953201896228,37.1316592446924
8.77472013527053,1.04108581984574,40.821344321934
5.90833260569011,9.47283339611815,14.5879790000165
9.48071970869721,0.245251413322536,49.7534127481733
0.693613008751655,9.46115462133633,29.575666781619
1.73294320070846,3.9900270387013,62.1166253123629
4.4844552197832,4.36126529135317,43.1265996351372
0.621506646490721,10,39.0778978114638
0.76979909828793,6.90394828629365,35.0877888526133
3.10982321715662,6.33400854316726,33.0012787528692
1.9967378215836,4.14819502337665,55.5954764503018
3.28664545369916,9.48453306962157,25.2964535645108
6.09564333979897,5.93592453554049,20.1093917721972
4.2754101835855,1.7231987120163,59.4159956617125
0.143934886297559,1.408570203798,82.5737106000373
1.83404509853434,0.26366974497252,85.9142598685878
1.86518510399854,1.60681373259556,71.8657261118725
7.70967179954561,8.96788409906012,7.37879623701847
3.70642147066891,8.29741803707202,26.6261166998509
1.19865367333683,5.11677442115666,47.7998496270754
0.635583502860236,3.28751610287508,68.3841647809235
6.96029796674973,5.33461091976322,20.5821587265882
3.86102637800774,5.59640331308218,40.131867342874
8.877041827583,5.41634214660867,14.9838363067251
10,0,45.6867687058878
7.85175961393014,4.6869315979497,23.5330995303925
9.54865280663194,5.37395602937923,18.5974696593008
0.936747678280925,0.664962673667775,88.7551974308709
3.50915012552079,6.33478219826147,33.5971121506224
10,10,5.05899428939656
3.23202932020755,4.47412366823455,39.996815591562
6.0642905965959,0.633749704727677,59.3653771502444
3.72018085792783,8.30219864566992,30.4864016707877
3.04613769173371,8.49647390677412,20.1546390197597
10,0.458805658044749,42.008151520147
0,9.3829850296376,33.9084757604452
7.95186194768704,4.50839371404132,30.0004750045037
0,0.0651021657335292,100
0.265113105416218,0.365496678480949,94.6548241822683
5.12093058299281,0.802337456616422,60.4745042762435
9.96805029123628,10,0
0.0963457690244676,0,93.5129007945078
9.03923454086982,10,6.42623169488474
9.75852079462535,7.36444235624723,13.9104019305361
3.40803540253018,6.68085136570646,29.9202953139011
10,0.515347377573483,45.2184191629566
9.90863904287742,0.512982225280923,44.8488142669993
5.10747302577566,2.52436944344021,45.391483416085
0,9.55708292441005,28.3067293207748
