Calidad_Comida,Calidad_Servicio,Propina_Pct
3.74540118847362,6.98161714019745,11.8045123645035
9.50714306409916,5.3609636634412,14.6437498024084
7.31993941811405,3.09527616286328,8.28714523854535
5.98658484197037,8.13795019706949,17.1111467398266
1.56018640442437,6.84731172553879,10.0591989436917
1.55994520336203,1.62616939344891,1.16831545209749
0.580836121681995,9.10927184493842,11.4141118273501
0,9.90687416260231,9.6285757661622
6.01115011743209,9.49799913291924,16.3889221471348
9.99602283723343,9.97007845683987,18.5735374218018
0.205844942958024,6.1341519593579,7.21119826516352
10,0.573507072555936,7.27354478852571
8.32442640800422,9.32728483354013,19.2961364841749
2.12339110678276,8.66063889500408,9.70680026347227
1.81824967207101,0.452186701061894,0
1.83404509853434,0.26366974497252,0.464582268847176
0,0.6493379454151,0.783923767978825
9.71217038263725,0.799450812283087,7.06610203786128
9.65130259614742,0.509537783686748,7.1803661815374
9.36201418148041,0.0242613594504669,5.55539804549082
6.11852894722379,5.94130715352135,12.5813988767244
1.39493860652042,3.80890856631022,4.22990852111567
2.92144648535218,9.69914397814603,13.3564043495424
3.66361843293692,8.42118923135709,13.0739456491017
4.56069984217036,8.38328704711138,14.7471516911751
7.85175961393014,4.6869315979497,11.8271338085563
1.9967378215836,4.14819502337665,4.00229413612227
5.14234438413612,2.73407071930706,5.2463298951736
5.92414568862042,0.563754966509271,5.54926300111054
0.464504127199977,8.64722376255053,9.79634338189719
0.271818012599381,9.96467650224525,9.84939312846256
1.70524123687292,9.99717673286131,10.8372037576549
0.650515929852795,9.96636837073905,11.5167737545489
9.48885537253333,5.55431705602627,13.7547297339424
9.65632033074559,7.68987415180511,18.628264871494
10,0.187949996874338,7.8005091348282
3.04613769173371,8.49647390677412,10.4099044393915
0,10,10.6453835285527
6.84233026512157,4.50544135310094,10.6259891060106
4.40152493739601,1.29159415151495,4.79821562834087
1.22038234844779,9.54051027258722,10.2165588812466
4.9517691011127,6.0617463445088,12.2886954126652
0.343885211152184,2.28642805503463,2.66209668196459
9.09320402078782,6.71700684405857,17.9195743733721
2.58779981600017,6.18128240457896,9.00537942172632
6.62522284353982,3.5816271803284,8.53866303035896
3.11711076089411,1.13557592199629,1.90802381672165
10,0.736580979172655,8.68910001536038
5.4671027934328,5.20307700903793,10.8679772099543
1.84854455525527,7.72318391735639,9.76817570917512
9.69584627764559,5.20163501111993,15.3406215304788
7.75132823361115,8.5218150031854,18.9460138190992
9.39498941564189,5.51906838774486,15.0778086450821
8.94827350427649,5.60937971535386,13.4424841980102
5.97899978811085,8.76653602658345,16.9486855335318
9.21874235023117,4.03482866212397,10.5445142582013
0,0,0.59612594874713
1.95982862419145,0.28782676313339,0
0.452272889105381,7.55137255673619,9.91378724003525
3.25330330763264,6.20309551353465,10.8954190040945
3.88677289689482,7.04079768099224,13.3893869283946
2.71349031773896,2.12964161508911,1.12709995960347
8.28737509151929,1.3637147558677,8.49649661733143
3.56753326693589,0.145446656678819,1.97968324139638
2.80934509687381,3.50587558806597,3.38973219106852
5.42696083158248,5.89917686854633,12.4925543241097
1.40924224974763,3.92244045099732,4.37623959308212
8.0219698075404,4.37474922023729,10.9124202233881
0,0,0
9.86886936600517,3.482554670233,10.273429626304
7.72244769296657,5.13989489159811,14.2219442830988
10,10,20
0.055221171236024,3.9654278232127,3.61963656799121
8.15461428454834,6.22086700227873,15.4766018914409
7.06857343847617,8.62363708746745,18.3355281147689
9.19906398706827,9.56928984858751,18.6453812318738
7.71270346685946,1.47073480929038,7.24269946422892
0.740446517340904,9.26587625161494,9.55619067730796
3.58465728544273,4.92116293079538,6.51471506796363
1.1586905952513,2.58244388298958,0.982799793267531
8.63103425875594,4.59135756238261,11.7291714884973
6.23298126827558,9.80032575285477,17.5404180153665
3.30898024852649,4.9261809399287,6.42615803105771
0.635583502860236,3.28751610287508,1.88866253633084
3.10982321715662,6.33400854316726,8.9285551812934
3.25183322026747,2.40145618778193,2.02409114575391
7.29606178338064,0.758633281086639,6.37981845822791
0.130476218674104,0,0
8.87212742576327,1.28045838957772,7.55547101664114
10,10,20
1.19594245938302,1.3882717264941,1.04489392844731
7.13244787222995,6.40874744803215,15.311871544381
0.34628455703463,0.0491478274487424,0
0,0,1.83211141624007
7.70967179954561,8.96788409906012,18.4212537518363
10,0,6.90848098823433
5.22732829381994,6.67557738521027,11.6168936517434
4.2754101835855,1.7231987120163,2.89550382681207
0.254191267440952,1.92289018808671,0.55325726390923
1.07891426993304,0.408686162664789,0.118288379551807
9.96051265037659,9.81066175727409,19.8653130034727
