Calidad_Comida,Calidad_Servicio,Propina_Pct
5.73437888123286,4.0941165219124,6.5735945051198
0,9.90687416260231,9.6285757661622
1.18164827621656,2.31074796588071,2.40128191813763
6.96737165364151,6.71892743598728,15.7973226319697
7.0096913145912,2.72307326519369,7.8981897148341
9.86001063822871,1.36885630068807,8.20389386084991
4.38971420705636,9.84841198962335,13.5840361355419
7.46491405118024,9.65026910666513,19.0532124486861
6.22890475819,6.96650823876892,15.6048929245042
9.07566473926093,1.20635871100601,8.41579198224662
0,0,0.59612594874713
6.27558080084063,0.751377817358088,5.95124770281459
9.21874235023117,4.03482866212397,10.5445142582013
3.20780064971736,2.45957728384508,1.5976472719748
10,9.86808300326282,20
3.59491151219755,3.42081748715907,3.81380498781893
5.22732829381994,6.67557738521027,11.6168936517434
6.11720746234352,3.46953201896228,7.41363499448063
8.77472013527053,1.04108581984574,6.86867406857143
5.90833260569011,9.47283339611815,17.0567587512464
9.35089963587151,0.306564266653169,7.92449296299031
0.693613008751655,9.46115462133633,9.7473983491046
1.73294320070846,3.9900270387013,4.36757003285648
4.4844552197832,4.36126529135317,7.35229976361395
0.776883308113402,10,12.0506986531691
0.76979909828793,6.90394828629365,7.16645860255206
3.10982321715662,6.33400854316726,8.9285551812934
1.9967378215836,4.14819502337665,4.00229413612227
3.28664545369916,9.48453306962157,12.9102365091053
6.09564333979897,5.93592453554049,12.3706240280906
4.2754101835855,1.7231987120163,2.89550382681207
0.143934886297559,1.408570203798,0
1.83404509853434,0.26366974497252,0.464582268847176
1.86518510399854,1.60681373259556,0.322266429091337
7.70967179954561,8.96788409906012,18.4212537518363
3.70642147066891,8.29741803707202,12.8072279483724
1.19865367333683,5.11677442115666,4.77258337962537
0.635583502860236,3.28751610287508,1.88866253633084
6.96029796674973,5.33461091976322,12.1855988312908
3.86102637800774,5.59640331308218,9.64433990412632
8.877041827583,5.41634214660867,13.9168999655258
10,0,7.13209093293614
7.85175961393014,4.6869315979497,11.8271338085563
9.54865280663194,5.37395602937923,15.118348518462
0.936747678280925,0.664962673667775,0.486228846087067
3.50915012552079,6.33478219826147,9.8666854092783
10,10,20
3.23202932020755,4.47412366823455,4.21042158533315
6.0642905965959,0.633749704727677,5.38500366404306
3.72018085792783,8.30219864566992,13.6161581180056
3.04613769173371,8.49647390677412,10.4099044393915
10,0.573507072555936,7.27354478852571
0,9.228731287047,9.63540189704061
7.95186194768704,4.50839371404132,12.6169991569213
0,0.0813777071669115,0.415677066463368
0.265113105416218,0.365496678480949,0.173900707675564
5.12093058299281,0.802337456616422,3.53139173444214
9.96006286404536,10,18.4499908741007
0.120432211280585,0,0
8.79904317608728,10,20
9.75852079462535,7.36444235624723,19.6798686214309
3.40803540253018,6.68085136570646,9.83711602997924
10,0.644184221966854,8.02533243553408
9.88579880359677,0.641227781601154,7.86535457701959
5.10747302577566,2.52436944344021,4.04396304233003
0,9.44635365551256,8.68180307152746
3.11711076089411,1.13557592199629,1.90802381672165
1.32299909178877,9.4887846546335,11.9113309448197
0.575587600166443,4.25213504469233,3.51085319489897
4.24222009246976,1.7537127862345,4.19053575335227
9.45485475427443,0,8.37246997421795
9.02552906679567,0.265322038738197,5.93859203651719
7.72244769296657,5.13989489159811,14.2219442830988
1.1586905952513,2.58244388298958,0.982799793267531
1.07891426993304,0.408686162664789,0.118288379551807
1.00778001377427,3.73309316279753,4.1647302070856
0.777346369649848,1.36818630918961,0.099624299596711
7.25955678870239,2.88630553240256,7.06015723225586
9.14864390220449,7.47609380176251,17.6653117560492
9.99227624859487,0,8.10267590612268
5.23097844170149,5.96842848916889,12.8890064426335
9.48885537253333,5.55431705602627,13.7547297339424
0.713402156431064,10,10.7554005030863
0.841399649950488,0.518235368224269,0.426938442080567
0.658991726712005,0,1.07223705387711
5.29650578356006,7.69492933191937,13.8369267343762
0.740446517340904,9.26587625161494,9.55619067730796
3.25399698159268,8.30619407787729,10.9031522377751
9.85650454110601,4.31659546229679,12.1785450968353
3.63629602379294,2.69243230949381,4.03694034141165
2.2426930946056,4.11840914147269,2.84434228187998
5.53854284401321,0.514258134842503,3.92735725747153
10,9.97691337767122,18.7689634043708
5.70061170089365,8.93892583050958,16.9488833174076
8.87086424265117,1.54362715274202,6.26916515800217
9.39498941564189,5.51906838774486,15.0778086450821
0,0,0
1.40924224974763,3.92244045099732,4.37623959308212
2.65202367681725,5.74473113179912,8.75739074837997
3.18975630293761,1.5615259736619,1.95392243768429
8.03672076899115,0.610779598548638,6.62262024663246
1.44894872091223,5.86841118020879,7.26949596488598
8.97110259952577,5.81238221422612,15.2396222150415
9.60667734581946,10,20
2.376375439924,6.45917241331601,9.80990402730992
8.14468482588936,0.270959925034835,6.84386186292689
7.02484083987109,8.76765636761749,16.8639620037941
1.88121159723761,5.90230666869087,9.41796190905558
6.28942846779884,0.197105377543642,5.63437168993859
0,10,10.6453835285527
2.27935162541942,6.18254771530296,8.46030788144626
6.1500722669917,1.51674879732751,6.71003114327865
0.705687474004298,2.05139640482007,0.561412232180485
9.99832299882232,10,19.9332224156684
7.37896916695768,9.19855616412761,18.0508146940689
9.53928577002587,3.01377874164142,8.48312412872382
2.70832251262074,1.13238045840755,0.785480354888571
0.130476218674104,0,0
10,10,20
4.27107788626256,3.68913639569772,5.58565530636548
8.99988757979507,10,19.3707506607168
6.33403756510423,8.73578624106777,16.175584746886
2.93210771698065,2.94465759541918,2.08393152753503
1.01658135969699,0,0
8.28737509151929,1.3637147558677,8.49649661733143
1.61221287254004,7.99410398909043,12.2450281250082
0,0.182161962266932,0.916800670452618
7.29606178338064,0.758633281086639,6.37981845822791
2.92144648535218,9.69914397814603,13.3564043495424
1.19594245938302,1.3882717264941,1.04489392844731
0.452272889105381,7.55137255673619,9.91378724003525
5.05252372447857,1.81435435089797,6.24112366740758
6.49210302116064,6.03152109466388,14.5337470692715
0.182218256515497,2.70744673143554,1.14113224403492
3.39029791048701,1.14836824739204,1.18681232437154
1.40084015236524,2.48489139814466,2.30167714878757
8.22600560659658,5.05888678884466,12.8514183686019
0.232719357358259,6.58923941910151,7.54580970152916
6.37429901498207,6.06715046382856,13.8807768531851
3.25183322026747,2.40145618778193,2.02409114575391
3.41066351050259,8.1707207094928,11.7696642617851
1.27060512651885,0.181101838208405,0.398702074143699
8.06834739267264,2.43172190999454,7.64960012859538
10,0,7.14492855737096
8.35980120512206,8.69896362062128,19.1900063853026
3.88677289689482,7.04079768099224,13.3893869283946
6.95974206093698,5.18838057126072,11.3108971864422
0.253507434154575,1.24662681203267,0.0939263814510514
2.93591844264493,8.21257304672013,10.9833873668365
5.31354631568148,1.52539042914261,3.45559831865098
6.97015740995268,7.62458685740691,16.1782239945734
7.46044879265423,2.45349109681321,7.84577480892409
0.912866767861336,3.79692408167267,3.1074381540241
8.90263783890916,8.191023176742,19.4873542011751
6.31138625997263,1.63655942865705,7.64787312865422
8.97215757953327,4.25436438616417,12.3707660803707
3.98504734397373,1.48662727753113,2.88201073104389
0.121544746898163,6.63671165362648,9.19163473957498
5.5680126245835,7.94025189270296,16.5525349342442
9.65632033074559,7.68987415180511,18.628264871494
2.420552715115,1.27580302795564,0.338565697989257
6.83006773416357,4.08734171098096,10.0906205061567
5.14234438413612,2.73407071930706,5.2463298951736
5.97899978811085,8.76653602658345,16.9486855335318
2.80772362440856,3.92445107422635,4.97551266574376
8.03480930384849,1.78544662054334,8.08664526019259
0.454463803414579,6.88402396427736,9.74125338159322
1.11197482306151,4.18770524892073,3.29672610109519
9.30757325603565,2.04984295415821,7.27473312290249
9.81232276764839,9.67111116305141,19.8007040475586
3.14355981076327,1.77010484276747,2.02096997465233
3.70158700255444,5.02720390092479,6.93620926386955
8.96091299923493,2.0934932333671,7.14627867035193
10,10,19.1133801450625
1.17067016427606,2.57887685433202,1.22361198505015
9.99602283723343,9.97007845683987,18.5735374218018
4.92517693818864,5.23065424769119,9.81495789166091
9.05350641956064,1.81928130495271,7.32025221577066
1.0112267612279,5.25690182302686,5.01089454925888
8.94827350427649,5.60937971535386,13.4424841980102
2.77381182981133,2.72145137229963,1.24863695826783
4.94420304702581,7.99855255947315,13.8618657891214
10,0.641991101738001,7.14934983258252
0.737965647353989,5.95077930700255,8.49280020817615
0.359422737967421,9.08450561333628,10.1926800405548
1.74366429004991,9.82378616908606,11.0954157582677
1.84854455525527,7.72318391735639,9.76817570917512
7.89618142794554,4.87431198249514,13.2763810822278
9.68537257589849,0.855292984226935,6.96914679710562
1.56018640442437,6.84731172553879,10.0591989436917
8.26457466107742,5.83041560969692,14.2529478624955
6.59984046034179,5.5676289301393,12.0119766561672
4.12617676911426,8.55696468106286,12.3964701034887
9.50411484076559,2.46402033239107,6.58555352183314
10,0.736580979172655,8.68910001536038
8.955232284962,8.92671711076975,19.6034244625373
6.3641041126378,2.78590339031959,7.17541306280387
3.0087830981677,3.27497352177915,3.24276319029236
1.55994520336203,1.62616939344891,1.16831545209749
1.60808051417499,6.81502722223929,9.66662821396897
2.89751452913768,0.393121398410989,1.26265558517238
5.49528882323736,0.224693083201174,5.58925780010368
9.09320402078782,6.71700684405857,17.9195743733721
0,9.73259496630469,10.8216758995899
10,0.0249091678255967,7.42934151466613
2.86541252128284,4.62005803644133,4.94566019901446
2.372490874968,9.29529144247826,13.5420946456356
3.56753326693589,0.145446656678819,1.97968324139638
1.18817916268072,7.3803361642637,9.7937903064364
4.33851649237973,9.61070317469455,14.5906450868361
9.69302535619099,4.96366247201236,12.8608591175454
9.63222539440611,4.760504021991,13.2297821620082
10,0.187949996874338,7.8005091348282
6.15850098052216,4.14624123727024,9.51934853418189
7.06857343847617,8.62363708746745,18.3355281147689
0.650515929852795,9.96636837073905,11.5167737545489
1.61628714094614,3.36604278193921,3.44312412661852
6.25859915714236,5.95385017320044,13.4502856723557
9.62172548474542,2.886937367707,8.95303975208837
3.37995156851536,5.42724443347596,7.36265201573717
3.74540118847362,6.98161714019745,11.8045123645035
0.34628455703463,0.0491478274487424,0
0.154566165288674,2.32212695146817,0.658408185846136
