Temperatura_C,Duracion_min,Riesgo_Deshidratacion
26.2362035654209,125.669108523554,4.03908732244042
43.5214291922975,96.4973459419417,6.9697425363088
36.9598182543422,55.714970931539,3.98070715553221
32.9597545259111,146.483103547251,6.35457412407399
19.6805592132731,123.251611059698,2.82507640539124
19.6798356100861,29.2710490820804,0.871507508225321
16.742508365046,163.966893208892,3.1479457304257
15,179.441244975614,2.11164632174584
33.0334503522963,170.963984392546,6.37784982445732
44.9920456744669,179.820470741039,9.37998635441115
15.6175348288741,110.414735268442,1.23001169038801
45,3.44104243533562,3.71696989047418
39.9732792240127,167.891127003722,8.43478614892415
21.3701733203483,155.891500110074,2.81808091771008
20.454749016213,8.13936061911409,0.100521002604354
20.502135295603,4.74605540950536,0.326159785737559
15,3.8960276724906,0.276942030630535
44.4243407652745,4.79670487369852,3.53522218122936
44.3026051922948,3.05722670212049,3.55786983313873
43.7240283629608,0.145568156702801,2.59774707802178
33.3555868416714,106.943528763384,4.41091954231535
19.1848158195613,68.5603541935839,1.93421618490306
23.7643394560565,174.584591606629,5.12314659659503
25.9908552988108,151.581406164428,4.71478816221031
28.6820995265111,150.899166848005,5.44958686931766
38.5552788417904,84.3647687630946,5.19964399711018
20.9902134647508,74.6675104207797,1.74691409483069
30.4270331524083,49.2132729475271,2.63932054335809
32.7724370658613,10.1475893971669,2.152021057356
16.3935123815999,155.65002772591,2.19992228274917
15.5436360251988,179.788059013472,2.34898708223103
20.1157237106187,179.949181191503,3.58281296893075
16.9515477895584,179.394630673303,3.44367162155691
43.4665661176,99.9777070084729,6.39145727555884
43.9689609922368,138.417734732492,8.42512211086613
45,1.12769998124603,3.94274062917041
24.1384130752011,152.936530321934,3.35481919843593
15,180,2.6244081862426
35.5269907953647,81.0979443558168,4.45330035770321
28.204574812188,23.2486947272691,2.50419575721474
18.6611470453434,171.72918490657,2.94107756825499
29.8553073033381,109.111434201158,4.40127633539035
16.0316556334566,41.1557049906233,1.38222098857159
42.2796120623635,120.906123193054,7.75175023748007
22.7633994480005,111.263083282421,2.84732824431975
34.8756685306195,64.4692892459113,3.87970902510612
24.3513322826823,20.4403665959332,1.28093369711728
45,4.41948587503593,4.43370794639462
31.4013083802984,93.6553861626828,4.13649587265396
20.5456336657658,139.017310512415,2.65654369358549
44.0875388329368,93.6294302001588,7.53548019486823
38.2539847008334,153.392670057337,7.71847693000641
43.1849682469257,99.3432309794074,7.02003532592972
41.8448205128295,100.96883487637,5.89480188598683
32.9369993643326,157.797648478502,6.42268339896605
42.6562270506935,72.6269159182315,5.59572091948325
15,0,0.20252434280319
20.8794858725744,5.18088173640102,0
16.3568186673161,135.924706021251,2.20170971952792
24.7599099228979,111.655719243624,3.85970414444807
26.6603186906845,126.73435825786,4.81080891807049
23.1404709532169,38.3335490716039,1.02215699377237
39.8621252745579,24.5468656056186,4.17218994807898
25.7025998008077,2.61803982021875,0.987425465100718
23.4280352906214,63.1057605851875,1.9208465757844
31.2808824947475,106.185183633834,4.483817691756
19.2277267492429,70.6039281179518,1.9424359896514
39.0659094226212,78.7454859642712,5.01426449108622
15,0,0
44.6066080980155,62.6859840641941,6.03088888318529
38.1673430788997,92.5181080487659,6.02853570247507
45,180,10
15.1656635137081,71.3777008178286,1.14704576062136
39.463842853645,111.975606041017,6.19316695293227
36.2057203154285,155.225467574414,7.2025316640661
43.3981279741365,177.415739091525,9.10515288551205
38.1381104005784,26.4732265672268,3.38711291351411
17.2213395520227,166.785772529069,2.32834669225014
25.7539718563282,88.5809327543169,2.56783567802611
18.4760717857539,46.4839898938125,0.686183796867154
40.8931027762678,82.644436122887,5.5590590130568
33.6989438048267,176.405863551386,7.06770133435969
24.9269407455795,88.6712569187165,2.52748565983675
16.9067505085807,59.1752898517515,0.825005111235965
24.3294696514699,114.012153777011,2.80302735435739
24.7554996608024,43.2262113800748,1.47440035221788
36.8881853501419,13.6553990595595,2.60757836008236
15.2609524373482,0,0
41.6163822772898,23.048251012399,3.91666572553905
45,180,10
18.5878273781491,24.9888910768938,0.72567955587802
36.3973436166899,115.357454064579,5.66731159087776
15.6925691140693,0.294886964692455,0
15,0,0.820517076549658
38.1290153986368,161.421913783082,7.57546305912642
45,0,3.45687189823787
30.6819848814598,120.160392933785,3.75008771294971
27.8262305507565,31.0175768162934,1.67860737368116
15.7625738023229,34.6120233855607,0.331064535512422
18.2367428097991,7.3563509279662,0.101986409345136
44.9210253007532,178.863970543645,10
34.0923123379134,50.1462610257526,3.35905300158185
24.4306794322898,31.8618871698144,1.44341995569899
44.2373642396557,177.920349510824,10
42.2269942177828,21.7144567981081,4.41252092274727
45,175.536326843814,10
27.3114876910689,37.1400693130427,2.42571941422758
15.5926441098567,0.631964837234035,0
43.9349645762207,180,9.35539525426877
17.3093972948638,124.271069153286,1.07745676562618
23.692543587413,7.07618517139781,0.788424361863498
19.8366386176201,143.893871803628,3.82399514480913
42.8909295702772,113.022070108363,6.79415494294916
39.2436113869325,14.7166257507969,3.57732433110055
34.0021126953127,157.24415233922,6.03140215704752
41.1438177056315,165.757032095726,8.98816807461782
39.1101623069734,10.9940327738755,2.85058089014188
20.5971017665811,49.8379766664967,0.895384140964413
41.7767699546993,145.116230362751,7.93619949214722
31.1802672574695,134.686744269058,4.78035861518749
39.2232046549219,33.2137834841479,3.42147233506497
41.8827389977048,37.6828782006079,3.99087479675135
45,3.86510533180112,4.09718588854206
16.4268043128621,180,2.93879675627908
21.8380548762583,111.285858875453,2.50943176030787
27.8132336587877,66.404455122559,2.8170075706389
39.5404429776748,83.2562489039666,5.65521258794753
43.1849115691226,0,2.61461006578541
15.2085639159357,6.60297652030762,0
30.322419077327,45.4386499819237,2.05682491939293
27.5223300944634,128.402925459219,3.91801624289565
21.6632343141219,161.137230783696,3.99478885619451
18.5959610200105,92.1019395808199,1.14335292664379
25.1284551421088,95.7804273477568,2.8916986923418
43.2872911173756,19.2909620411597,4.21315373390417
24.6960879606227,80.5342260282218,1.77235587000422
30.563718652301,95.8711079619042,3.96352830445238
36.0905687668553,43.6446906542513,2.98668368323919
25.9088880713788,48.4637815708886,2.42987189995288
44.1534624816288,67.9111493588321,5.91196259244569
15,0,0.538606987979769
22.5534688747609,57.9742498049721,1.67329799646905
45,180,9.42174047670408
24.0263492945031,58.9495233920246,1.94359412520031
23.545214831324,21.5571837274652,1.39508431133095
45,6.39495127199066,4.34591832401957
33.2869300193969,106.846641639729,4.30969591648191
30.0803706968658,122.238417446008,4.09538173163122
16.5443625374997,142.050822949321,2.31485499304069
23.3593939270983,89.7195958072303,2.33088402760659
16.5537666162268,180,3.60367068616416
22.1868567200092,96.6791775273386,3.03852585467134
19.3468461627367,105.631401243758,1.87647415820746
17.033162719394,0,0
44.569513623318,77.6987183213423,6.62491367904515
22.261658145345,22.9644545032015,0.517393326078381
43.4183371561018,175.381301708545,9.99807937590747
45,177.152114632032,9.78878875627935
22.129126319772,116.265103439688,3.07164927940453
36.8464904583558,102.740094840404,4.76134149211304
26.0334939815776,64.0974106616123,2.37982033834878
33.9691749178074,177.572744782736,6.90717140325255
44.9966459976446,180,10
31.0732405222428,42.700822512479,2.30026627293376
17.7086931016322,18.3208450716727,0.801149022921092
40.0590748676771,27.5146450531798,4.13916309857178
24.6234019491521,44.2723911092115,1.26140341966539
20.5955553119956,28.92264718672,0.493963834229212
16.2232542466429,33.582064329235,0
32.7267882956473,51.3171303648925,3.22667650966961
35.3269308552685,31.2072471530559,3.06511959992503
15.4976348678357,161.417776432757,2.40604473744983
30.3627917489784,14.4420742190956,1.47666444608453
21.7948732559381,94.4120501226458,2.10237944743145
45,0,3.54662573687196
20.2309928701497,176.828151043549,3.67491719839137
35.728132143074,20.1670023902494,3.15522018967337
26.6020603890161,71.6140078282335,2.06653658383604
44.2133546916389,180,10
19.1256283243798,155.791282660916,2.89906992867861
25.2319905315078,147.07297277087,4.01503308864688
44.7079981338117,0,3.79218262659231
44.7073783609438,1.77970602552193,3.62039600908808
15,4.23216498637088,0.525449265313821
22.7382488314547,167.287678042965,3.36658388702702
34.7995213810254,100.217320742507,4.36414954427665
39.5166660060365,102.890284104582,6.26531889918943
31.6560243479839,50.3962368588512,3.05142571116227
30.8895173506802,138.508727974549,4.74904119709116
22.2555687270136,33.6678747403542,0.708049769544727
17.793083034177,58.2622625527639,0.389075607803362
41.9164727385998,76.578558950955,6.26136191119085
42.0125417148999,91.3698681632019,5.89955276285018
42.9131252952413,180,9.2323294960423
25.170893731461,20.6706284530566,0.898287271788993
25.4762872383798,109.911607639494,3.06463708447243
36.7786703661072,51.953499583246,3.37691169644303
41.9133077985773,104.62287985607,6.6877562198214
41.6125927279535,27.7852887493564,3.36372684534659
38.3962663757287,86.6052183338671,5.43438613206126
34.2609493846286,95.8660978592855,4.28790473887299
17.5241989498515,9.32823662803684,0.245317259952432
19.8488614228384,60.5887700749057,1.81153408640404
41.9566256558124,24.1946418490154,4.17011355746826
33.1928717897877,11.4074946850982,2.06722178109548
15.2759115484989,178.19284183019,2.36085252386079
18.044146285981,58.0236920954501,0.884269142241309
34.9050530732417,145.777400253834,6.34788618781202
43.767016729387,0,3.81118443259163
19.824241542525,122.670490000307,2.65418813420469
31.4620136809976,136.841014780144,5.37826940397501
35.7568559307808,107.214973309412,5.59224407329102
45,177.672299818316,9.88495177856963
21.7280792838168,74.1313645465083,1.23731277718077
36.3653766404261,62.7962879777392,4.15922296747428
22.117472624904,167.315245964609,4.96236982736431
24.761990944778,149.511493401791,3.59162111702029
37.3947421535407,173.704843919972,8.04049931511095
34.4889869714164,22.3735002273981,2.34762276611568
40.4767023148253,131.556145536656,7.22592312933984
34.7283867690103,168.901282227787,6.44690025569698
32.0492581000642,32.6219519098188,2.38230049834496
17.8102430348428,11.9693281260199,0.309928406359475
26.031474091783,133.401716872211,4.36467317044337
22.9560710304518,103.405160372384,3.00464680960337
44.3491978055497,0.540245969099696,3.88269137583915
44.1903166425734,25.1590277927321,4.23290410483278
26.7929317400028,143.14811613478,4.09125264323479
41.7613966553134,36.292917608594,4.20703233351316
33.9341587799179,29.4580697158268,3.47761343336625
38.8443391062494,29.5678436275787,4.25925185405001
30.0791127931558,146.623449641649,5.19461536435706
32.3071165387908,119.735499725316,5.43283065464191
29.7755308145659,94.1517764584415,3.72241091921428
20.8572896339413,64.5894871422305,1.61950369149462
36.6735634578452,157.896097346359,6.36440586028608
23.4231708732257,70.6401193360744,2.50277806468681
45,179.861480266027,9.47945040643229
34.364168877215,79.0442835426393,4.60925759361925
20.3133203822115,67.8499972964834,1.70035305650601
15,0.488266243001469,0.110075142814976
43.6178573100776,54.2480173495456,5.02709600741044
42.4459317066135,134.569688431725,7.6111951599125
26.1047610076633,90.4896702166462,2.68544714243825
15.463698495866,41.7982851264271,0.335231339231024
42.8495568776318,161.923423189422,8.37528673139972
27.8455244495194,69.1004198471781,3.09452995869593
15,180,2.56696157813658
45,180,9.65222870410164
40.5902836640208,112.362839264519,6.49850948404831
23.8334667620876,21.0416473275055,0.902939876057832
26.5529318580578,169.169782250426,5.12383277299638
40.5341001455057,112.987449552855,6.61206868831373
43.9097095085489,0,4.0235820343311
20.0847824005828,25.0689730794097,0.674638933891514
31.7040378737505,142.924534068653,6.08527308311215
43.0846432248234,111.613096067132,7.54858694332806
35.8808939002492,96.0229965557379,4.65963460649783
32.101835102681,160.900664949172,6.49292513215221
17.9152948131231,141.947498020416,2.00410462910161
33.4502168009751,27.3014783518952,2.99698354504681
44.7016155031279,56.1099722031987,5.44904998515906
19.2025204570957,44.7280451666038,1.40912810688631
30.5498895709121,133.910332663082,5.50326690936437
41.3211921578387,6.03583825244029,3.37082434348613
45,0,3.73833122766308
35.910472229858,137.242563433324,5.90890638191014
36.0745225196133,157.817814617115,6.49712021710334
25.7847345365927,61.5747147688633,2.1585358760582
23.8077553279348,147.826314840962,3.57717184446558
44.3851047934334,180,9.99107407030152
39.3034018403754,152.361412512213,7.20031937856885
41.0121695574031,22.9479592197568,4.3580612723855
42.3972165766941,71.5117123008661,5.96013392031397
43.9203422243584,177.246404610847,10
30.045488840616,26.9851369227793,1.56269242124689
15,1.09297177360159,0.358250937000438
34.498917923333,130.005462310752,6.29593506658731
36.0590063177311,129.606576578293,6.05254248569432
15,180,2.71196041284223
42.5980863521746,180,9.80597170514632
25.1398547055461,97.6903998025673,2.59981688157969
26.2674885791983,45.3238306032515,1.89543598145622
17.8194581952261,62.2252788307055,0.876357003638989
32.3484042298852,32.6875890242566,1.99889726275142
16.0782682139023,163.521101040053,2.42333572426552
45,0,2.98126657391404
15.2408644225612,0,0
23.5962375638485,83.1610446559439,2.00892485314776
32.7249978170703,170.511001130127,6.70609624319994
15.9150074981715,27.6032525608944,0.419789589593054
16.1204456624764,105.521369763024,1.83770599979378
39.6780168197897,91.0599621992039,5.60612194092918
25.8057192423379,110.061762378237,2.9269119779283
18.8118153795565,3.25983308775129,0.22168169210458
30.6672978016441,156.982303609947,5.51867160031023
38.0998065929583,167.78129084705,7.00137041732508
21.4746308249053,101.723973046058,2.37872069526101
33.68671427457,125.397148297841,5.55693248057588
17.560423949813,166.049888611913,3.03725498677196
16.5504516350582,127.302954176412,1.60100674955505
30.9406389470444,27.457027724567,1.57338686084958
31.2190536483032,103.731904830026,4.47695319210906
34.1228970449462,109.208708348914,4.99136744940596
36.7827400116798,76.3435208344295,4.08216640992692
44.275562383876,132.55996241245,8.98624931846458
30.4890104490359,168.186062658423,5.21486534954651
24.6886941882374,166.60233232322,4.62876931533041
38.8555858430611,81.1510868527438,5.7533894914819
23.1249675378622,20.3828482513359,0.727306436815651
28.1691426211691,177.27141581322,5.32073453991109
17.353691440268,151.001655560268,1.91519691323965
15.7605223024637,22.439282616588,0.0824626755863971
45,0,3.19564506171176
